"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"AUTOMOTIVE SOLUTIONS GROUP LTD","4WD","Automobiles & Components","0.2500","0.2500","0.2500","0.0000","3118"
"AUTOSPORTS GROUP LIMITED.","ASG","Retailing","2.3800","2.4100","2.3800","0.0000","9279"
"AVALON MINERALS LIMITED","AVI","Materials",,"0.0200","0.0190","0.0000","121723"
"AVANCO RESOURCES LIMITED","AVB","Materials","0.0970","0.0970","0.0970","0.0000","53598"
"AVENIRA LIMITED","AEV","Materials","0.0630","0.0630","0.0630","0.0000","1877"
"AVENTUS RETAIL PROPERTY FUND","AVN","Real Estate","2.2500","2.2700","2.2400","0.0101","217824"
"AVEO GROUP","AOG","Real Estate","2.3850","2.3900","2.3700","0.0050","372718"
"AVIRA ENERGY LIMITED","AVW","Materials",,"0.0220","0.0220","-0.0034","35500"
"AVITA MEDICAL LTD","AVH","Pharmaceuticals, Biotechnology & Life Sciences","0.0670","0.0670","0.0670","-0.0010","3792"
"AVJENNINGS LIMITED","AVJ","Real Estate","0.7200","0.7200","0.7100","0.0030","3569"
"AVZ MINERALS LIMITED","AVZ","Materials","0.1000","0.1020","0.1000","0.0000","20633"
"AWE LIMITED","AWE","Energy","0.4550","0.4550","0.4500","0.0000","63449"
"AXIOM MINING LIMITED","AVQ","Materials","0.2320","0.2350","0.2300","0.0020","71020"
"AXIOM PROPERTIES LIMITED","AXI","Real Estate","0.0480","0.0480","0.0480","-0.0010","45576"
"AXSESSTODAY LIMITED","AXL","Diversified Financials","1.5000","1.5000","1.5000","0.0000","2000"
"AXXIS TECHNOLOGY GROUP LTD","AYG","Software & Services",,"","","",""
"AZONTO PETROLEUM LTD","APY","Energy",,"","","",""
"AZUMAH RESOURCES LIMITED","AZM","Materials","0.0190","0.0190","0.0190","0.0000","278870"
"AZURE HEALTHCARE LIMITED","AZV","Health Care Equipment & Services","0.0730","0.0730","0.0730","-0.0029","12000"
"AZURE MINERALS LIMITED","AZS","Materials","0.0160","0.0170","0.0160","-0.0009","400000"
"BABY BUNTING GROUP LIMITED","BBN","Retailing","1.8200","1.8250","1.8200","0.0051","3992"
"BAILADOR TECHNOLOGY INVESTMENTS LIMITED","BTI","Diversified Financials","0.8300","0.8300","0.8300","0.0101","8500"
"BANK OF QUEENSLAND LIMITED.","BOQ","Banks","13.0300","13.0400","12.9800","0.0000","177353"
"BANNERMAN RESOURCES LIMITED","BMN","Energy","0.0340","0.0340","0.0340","0.0000","100000"
"BAPCOR LIMITED","BAP","Retailing","5.2450","5.2500","5.2300","0.0052","140450"
"BARAKA ENERGY & RESOURCES LIMITED","BKP","Energy",,"0.0010","0.0010","0.0000","600000"
"BARALABA COAL COMPANY LIMITED","BCL","Energy",,"0.2600","0.2600","-0.0186","2000"
"BARD1 LIFE SCIENCES LIMITED","BD1","Materials","0.0080","0.0080","0.0080","0.0000","80000"
"BARRA RESOURCES LIMITED","BAR","Materials","0.0680","0.0680","0.0680","0.0010","8160"
"BARRACK ST INVESTMENTS LIMITED","BST","Not Applic","0.8900","0.9000","0.8900","0.0000","35572"
"BASE RESOURCES LIMITED","BSE","Materials","0.2800","0.2800","0.2800","0.0000","11004"
"BASS METALS LTD","BSM","Materials","0.0110","0.0110","0.0110","-0.0009","1703000"
"BASS OIL LIMITED","BAS","Energy","0.0030","0.0030","0.0030","-0.0008","4000000"
"BASSARI RESOURCES LIMITED","BSR","Materials","0.0140","0.0140","0.0140","0.0000","370063"
"BATHURST RESOURCES LIMITED.","BRL","Materials",,"","","",""
"BATTERY MINERALS LIMITED","BAT","Materials","0.0680","0.0680","0.0680","0.0010","2000"
"BAUMART HOLDINGS LIMITED","BMH","Capital Goods","0.2450","0.2450","0.2450","0.0000","3000"
"BAUXITE RESOURCES LIMITED","BAU","Materials","0.0720","0.0720","0.0720","0.0000","40000"
"BBX MINERALS LIMITED","BBX","Materials",,"0.2000","0.2000","0.0000","15789"
"BC IRON LIMITED","BCI","Materials","0.1500","0.1500","0.1500","0.0052","20000"
"BCD RESOURCES NL","BCD","Materials",,"","","",""
"BEACH ENERGY LIMITED","BPT","Energy","0.8220","0.8250","0.8200","0.0050","1946698"
"BEACON LIGHTING GROUP LIMITED","BLX","Retailing","1.4850","1.5000","1.4850","0.0000","39648"
"BEACON MINERALS LIMITED","BCN","Materials","0.0170","0.0170","0.0170","0.0000","483368"
"BEADELL RESOURCES LIMITED","BDR","Materials","0.1920","0.1920","0.1900","0.0000","100669"
"BEGA CHEESE LIMITED","BGA","Food, Beverage & Tobacco","6.8500","6.8650","6.8200","0.0000","60808"
"BELL FINANCIAL GROUP LIMITED","BFG","Diversified Financials","0.6750","0.6750","0.6750","0.0000","1500"
"BELLAMY'S AUSTRALIA LIMITED","BAL","Food, Beverage & Tobacco","7.5050","7.5500","7.4800","0.0053","38667"
"BENDIGO AND ADELAIDE BANK LIMITED","BEN","Banks","11.6550","11.6600","11.5900","0.0152","144696"
"BENITEC BIOPHARMA LIMITED","BLT","Pharmaceuticals, Biotechnology & Life Sciences","0.1350","0.1350","0.1350","0.0000","4833"
"BENJAMIN HORNIGOLD LIMITED","BHD","Not Applic","0.8600","0.8600","0.8600","-0.0050","2528"
"BENTLEY CAPITAL LIMITED","BEL","Diversified Financials","0.1100","0.1100","0.1100","0.0000","82080"
"BERKELEY ENERGIA LIMITED","BKY","Energy","0.8050","0.8100","0.8050","0.0000","9716"
"BERKUT MINERALS LIMITED","BMT","Materials","0.3000","0.3000","0.2750","0.0214","36961"
"BESTON GLOBAL FOOD COMPANY LIMITED","BFC","Food, Beverage & Tobacco","0.2250","0.2250","0.2250","0.0051","9529"
"BEYOND INTERNATIONAL LIMITED","BYI","Media","0.6550","0.6550","0.6500","0.0000","5374"
"BHP BILLITON LIMITED","BHP","Materials","25.8700","25.8800","25.7750","-0.0388","782787"
"BIDENERGY LIMITED","BID","Software & Services","0.0210","0.0210","0.0200","-0.0010","481513"
"BIG RIVER INDUSTRIES LIMITED","BRI","Materials","1.9450","1.9450","1.9450","0.0000","2500"
"BIG UN LIMITED","BIG","Software & Services","1.5200","1.5300","1.5050","0.0202","104040"
"BIGTINCAN HOLDINGS LIMITED","BTH","Software & Services","0.2000","0.2000","0.2000","0.0000","10000"
"BILLABONG INTERNATIONAL LIMITED","BBG","Consumer Durables & Apparel","0.5200","0.5250","0.5100","0.0050","5309"
"BINGO INDUSTRIES LIMITED","BIN","Commercial & Professional Services","2.2100","2.2100","2.1700","0.0000","153702"
"BIOMICS BIOPHARMA LIMITED","BBM","Class Pend",,"","","",""
"BIONOMICS LIMITED","BNO","Pharmaceuticals, Biotechnology & Life Sciences","0.4700","0.4750","0.4700","0.0051","36222"
"BIOTECH CAPITAL LIMITED","BTC","Diversified Financials","0.1850","0.1950","0.1850","-0.0049","24397"
"BIOTRON LIMITED","BIT","Pharmaceuticals, Biotechnology & Life Sciences","0.0190","0.0190","0.0190","0.0011","8000"
"BIOXYNE LIMITED","BXN","Pharmaceuticals, Biotechnology & Life Sciences","0.0290","0.0290","0.0290","0.0000","82000"
"BIRCH AND PRESTIGE INVESTMENT GROUP LIMITED","BOP","Retailing",,"","","",""
"BIRIMIAN LIMITED","BGS","Materials","0.4100","0.4200","0.4100","0.0000","54632"
"BIRRABONG CORPORATION LIMITED","BIR","Materials",,"","","",""
"BISALLOY STEEL GROUP LIMITED","BIS","Materials","0.7600","0.7600","0.7600","0.0101","923"
"BISAN LIMITED","BSN","Diversified Financials","0.0040","0.0040","0.0040","0.0000","106366"
"BKI INVESTMENT COMPANY LIMITED","BKI","Diversified Financials","1.6450","1.6450","1.6450","-0.0049","2800"
"BKM MANAGEMENT LIMITED","BKM","Commercial & Professional Services",,"0.0020","0.0020","0.0020","741300"
"BLACK MOUNTAIN RESOURCES LIMITED","BMZ","Materials","0.0310","0.0310","0.0310","0.0010","100000"
"BLACK ROCK MINING LIMITED","BKT","Materials","0.0580","0.0580","0.0550","-0.0010","200000"
"BLACK STAR PETROLEUM LIMITED","BSP","Energy",,"0.0010","0.0010","-0.0005","15000000"
"BLACKHAM RESOURCES LIMITED","BLK","Materials","0.2050","0.2050","0.2000","0.0000","286159"
"BLACKMORES LIMITED","BKL","Household & Personal Products","117.6900","118.2200","117.2000","-0.2707","8345"
"BLACKSTONE MINERALS LIMITED","BSX","Materials","0.2850","0.2850","0.2800","-0.0097","92032"
"BLACKWALL LIMITED","BWF","Diversified Financials","0.8850","0.8900","0.8850","-0.0050","36000"
"BLACKWALL PROPERTY TRUST","BWR","Real Estate","1.3450","1.3500","1.3450","0.0413","5000"
"BLAZE INTERNATIONAL LIMITED","BLZ","Energy","0.0330","0.0330","0.0330","-0.0010","1755524"
"BLIGH RESOURCES LIMITED","BGH","Materials","0.0350","0.0350","0.0350","0.0000","500000"
"BLINA MINERALS NL","BDI","Materials","0.0010","0.0010","0.0010","0.0000","5000000"
"BLUE ENERGY LIMITED","BUL","Energy","0.1450","0.1450","0.1450","-0.0048","98643"
"BLUE SKY ALTERNATIVE INVESTMENTS LIMITED","BLA","Diversified Financials","11.0100","11.0100","10.9500","0.0198","4843"
"BLUE SKY ALTERNATIVES ACCESS FUND LIMITED","BAF","Not Applic","1.2250","1.2250","1.2250","0.0000","16995"
"BLUECHIIP LIMITED","BCT","Technology Hardware & Equipment","0.0330","0.0330","0.0330","0.0021","37334"
"BLUESCOPE STEEL LIMITED","BSL","Materials","11.0200","11.0300","10.9450","-0.0154","561970"
"BLUGLASS LIMITED","BLG","Semiconductors & Semiconductor Equipment","0.3450","0.3450","0.3450","-0.0097","2750"
"BMG RESOURCES LIMITED","BMG","Materials","0.0120","0.0120","0.0120","0.0000","42612"
"BOADICEA RESOURCES LIMITED","BOA","Materials","0.1850","0.1850","0.1850","0.0163","51000"
"BOART LONGYEAR LIMITED","BLY","Capital Goods","0.0250","0.0250","0.0240","0.0000","193423"
"BOD AUSTRALIA LIMITED","BDA","Retailing","0.1050","0.1050","0.1050","-0.0168","10000"
"BOOM LOGISTICS LIMITED","BOL","Capital Goods","0.1800","0.1800","0.1750","0.0051","14151"
"BORA BORA RESOURCES LIMITED","BBR","Materials",,"","","",""
"BORAL LIMITED.","BLD","Materials","6.7600","6.7800","6.7500","0.0149","604750"
"BOSS RESOURCES LIMITED","BOE","Materials","0.0400","0.0400","0.0400","0.0010","174391"
"BOTANIX PHARMACEUTICALS LTD","BOT","Pharmaceuticals, Biotechnology & Life Sciences","0.0450","0.0450","0.0440","0.0000","249855"
"BOTSWANA METALS LIMITED","BML","Materials","0.0010","0.0010","0.0010","0.0000","1000000"
"BOUGAINVILLE COPPER LIMITED","BOC","Materials","0.3000","0.3000","0.2800","0.0000","86016"
"BOUNTY OIL & GAS NL","BUY","Energy","0.0060","0.0060","0.0060","0.0000","883334"
"BOYUAN HOLDINGS LIMITED","BHL","Real Estate","0.2650","0.2650","0.2650","-0.0049","10000"
"BP CAPITAL MARKETS PLC","BPB","Not Applic",,"","","",""
"BPH ENERGY LTD","BPH","Pharmaceuticals, Biotechnology & Life Sciences",,"0.0020","0.0020","0.0000","470420"
"BPS TECHNOLOGY LIMITED","BPS","Software & Services","0.7800","0.7800","0.7800","0.0051","6800"
"BRAIN RESOURCE LIMITED","BRC","Health Care Equipment & Services","0.0610","0.0610","0.0600","-0.0029","14000"
"BRAINCHIP HOLDINGS LTD","BRN","Software & Services","0.1750","0.1800","0.1750","0.0000","481738"
"BRAMBLES LIMITED","BXB","Commercial & Professional Services","9.0000","9.0300","9.0000","-0.0198","689321"
"BRAVURA SOLUTIONS LIMITED.","BVS","Software & Services","1.6500","1.6500","1.6400","0.0000","7041"
"BREAKER RESOURCES NL","BRB","Materials","0.6400","0.6500","0.6350","0.0000","23510"
"BREVILLE GROUP LIMITED","BRG","Retailing","11.3200","11.3300","11.2800","-0.0102","50975"
"BRICKWORKS LIMITED","BKW","Materials","13.4850","13.5200","13.4800","-0.0094","50323"
"BRIERTY LIMITED","BYL","Capital Goods",,"0.0800","0.0800","0.0000","49700"
"BRIGHTON MINING GROUP LIMITED","BTN","Materials",,"","","",""
"BRISBANE BRONCOS LIMITED","BBL","Media","0.5000","0.5000","0.5000","0.0000","5000"
"BRISCOE GROUP AUSTRALASIA LIMITED","BGP","Not Applic",,"","","",""
"BROAD INVESTMENTS LIMITED","BRO","Telecommunication Services",,"","","",""
"BROCKMAN MINING LIMITED","BCK","Materials","0.0170","0.0170","0.0170","0.0000","379000"
"BROKEN HILL PROSPECTING LIMITED","BPL","Materials","0.0320","0.0320","0.0320","-0.0019","97012"
"BRONSON GROUP LIMITED","BGR","Diversified Financials",,"","","",""
"BROO LTD","BEE","Food, Beverage & Tobacco","0.2600","0.2600","0.2600","0.0051","20000"
"BROOKSIDE ENERGY LIMITED","BRK","Energy","0.0110","0.0110","0.0110","0.0000","348000"
"BRYAH RESOURCES LIMITED","BYH","Materials",,"","","",""
"BSA LIMITED","BSA","Commercial & Professional Services","0.3600","0.3600","0.3550","0.0051","30208"
"BT INVESTMENT MANAGEMENT LIMITED","BTT","Diversified Financials","11.0150","11.0650","11.0100","-0.0154","174527"
"BUBS AUSTRALIA LIMITED","BUB","Food, Beverage & Tobacco","0.4850","0.4850","0.4800","0.0000","331008"
"BUDDY PLATFORM LTD","BUD","Software & Services","0.2450","0.2500","0.2450","-0.0049","350002"
"BUDERIM GROUP LIMITED","BUG","Food, Beverage & Tobacco","0.2700","0.2700","0.2700","-0.0142","35040"
"BUILDINGIQ, INC","BIQ","Software & Services","0.0790","0.0790","0.0790","0.0021","1500"
"BULLETIN RESOURCES LIMITED","BNR","Materials","0.0330","0.0330","0.0330","0.0000","72000"
"BULLETPROOF GROUP LIMITED","BPF","Software & Services","0.0740","0.0740","0.0740","0.0000","40000"
"BURRABULLA CORPORATION LIMITED","BUA","Materials",,"","","",""
"BURU ENERGY LIMITED","BRU","Energy","0.2050","0.2100","0.2050","0.0000","69000"
"BUXTON RESOURCES LIMITED","BUX","Materials","0.1700","0.1700","0.1650","0.0052","94459"
"BUYMYPLACE.COM.AU LIMITED","BMP","Real Estate","0.2400","0.2400","0.2400","0.0051","770"
"BWP TRUST","BWP","Real Estate","2.9650","2.9700","2.9500","0.0101","232679"
"BWX LIMITED","BWX","Household & Personal Products","5.9300","5.9500","5.8700","0.0000","30505"
"BYRON ENERGY LIMITED","BYE","Energy","0.1000","0.1000","0.0960","0.0000","1174898"
"BYTE POWER GROUP LIMITED","BPG","Retailing","0.0010","0.0010","0.0010","0.0000","900100"
"CABCHARGE AUSTRALIA LIMITED","CAB","Commercial & Professional Services","1.8150","1.8200","1.8000","0.0051","37295"
"CABRAL RESOURCES LIMITED","CBS","Materials",,"","","",""
"CADENCE CAPITAL LIMITED","CDM","Not Applic","1.3050","1.3050","1.3000","0.0000","10941"
"CAENEUS MINERALS LTD","CAD","Materials","0.0030","0.0030","0.0030","0.0000","975000"
"CAISSE FRANCAISE DE FINANCEMENT LOCAL","DXA","Not Applic",,"","","",""
"CALIDUS RESOURCES LIMITED","CAI","Materials","0.0550","0.0550","0.0540","0.0000","288174"
"CALTEX AUSTRALIA LIMITED","CTX","Energy","32.0650","32.1100","32.0300","0.0866","165523"
"CANN GROUP LIMITED","CAN","Pharmaceuticals, Biotechnology & Life Sciences","1.1900","1.1900","1.1900","0.0000","840"
"CANNINDAH RESOURCES LIMITED","CAE","Materials","0.0320","0.0320","0.0310","0.0000","110900"
"CANYON RESOURCES LIMITED","CAY","Materials","0.0810","0.0810","0.0810","0.0000","177000"
"CAPE LAMBERT RESOURCES LIMITED","CFE","Materials","0.0240","0.0260","0.0240","0.0000","153846"
"CAPILANO HONEY LIMITED","CZZ","Food, Beverage & Tobacco","16.0000","16.0000","15.9500","-0.0192","3886"
"CAPITAL MINING LIMITED","CMY","Materials",,"0.0050","0.0050","0.0000","465000"
"CAPITOL HEALTH LIMITED","CAJ","Health Care Equipment & Services","0.2800","0.2800","0.2800","0.0051","27078"
"CAPRAL LIMITED","CAA","Materials","0.1350","0.1350","0.1350","0.0000","1900896"
"CAPRICORN METALS LTD","CMM","Materials","0.0850","0.0880","0.0850","-0.0056","122668"
"CAQ HOLDINGS LIMITED","CAQ","Real Estate",,"0.1100","0.1100","0.0000","15000"
"CARAVEL MINERALS LIMITED","CVV","Materials","0.0700","0.0700","0.0700","0.0000","12144"
"CARBINE RESOURCES LIMITED","CRB","Materials","0.0760","0.0760","0.0750","0.0010","13190"
"CARBINE TUNGSTEN LIMITED","CNQ","Materials","0.0100","0.0100","0.0100","0.0000","70000"
"CARBON ENERGY LIMITED","CNX","Energy","0.2050","0.2050","0.2050","0.0051","209"
"CARBON MINERALS LIMITED","CRM","Energy","0.1000","0.1000","0.1000","0.0000","3500"
"CARDINAL RESOURCES LIMITED","CDV","Materials","0.6950","0.7050","0.6950","0.0050","10114"
"CARDNO LIMITED","CDD","Capital Goods","1.4150","1.4150","1.3700","-0.0168","108213"
"CARINDALE PROPERTY TRUST","CDP","Real Estate","7.8000","7.8400","7.8000","0.0000","10292"
"CARLTON INVESTMENTS LIMITED","CIN","Diversified Financials","30.5500","30.5500","30.5500","-0.1497","300"
"CARNARVON PETROLEUM LIMITED","CVN","Energy","0.0850","0.0860","0.0850","0.0000","117354"
"CARNAVALE RESOURCES LIMITED","CAV","Materials","0.0170","0.0170","0.0170","0.0000","275735"
"CARNEGIE CLEAN ENERGY LIMITED","CCE","Utilities","0.0420","0.0420","0.0410","0.0000","282821"
"CARPENTARIA EXPLORATION LIMITED","CAP","Materials","0.0730","0.0770","0.0730","-0.0029","23620"
"CARSALES.COM LIMITED.","CAR","Software & Services","12.8500","12.8700","12.8300","0.0103","70625"
"CASH CONVERTERS INTERNATIONAL","CCV","Retailing","0.3900","0.3950","0.3900","0.0000","77880"
"CASSINI RESOURCES LIMITED","CZI","Materials","0.0720","0.0720","0.0720","0.0000","7806"
"CASTILLO COPPER LIMITED","CCZ","Materials","0.0390","0.0390","0.0390","0.0010","204000"
"CASTLE MINERALS LIMITED","CDT","Materials","0.0120","0.0120","0.0120","0.0000","40000"
"CATALYST METALS LIMITED","CYL","Materials","0.8000","0.8000","0.8000","0.0000","1000"
"CATAPULT GROUP INTERNATIONAL LTD","CAT","Technology Hardware & Equipment","1.2950","1.2950","1.2800","0.0000","14863"
"CAULDRON ENERGY LIMITED","CXU","Energy","0.0340","0.0340","0.0340","0.0000","72180"
"CAZALY RESOURCES LIMITED","CAZ","Materials","0.0400","0.0400","0.0400","0.0000","241478"
"CBG CAPITAL LIMITED","CBC","Not Applic","0.9200","0.9250","0.9200","0.0101","5178"
"CBL CORPORATION LIMITED","CBL","Insurance",,"","","",""
"CCP TECHNOLOGIES LIMITED","CT1","Technology Hardware & Equipment","0.0190","0.0190","0.0190","0.0000","400"
"CEDAR WOODS PROPERTIES LIMITED","CWP","Real Estate","5.6200","5.6600","5.6000","0.0202","6964"
"CELAMIN HOLDINGS NL","CNL","Materials",,"","","",""
"CELLMID LIMITED","CDY","Pharmaceuticals, Biotechnology & Life Sciences","0.0250","0.0250","0.0250","0.0000","13000"
"CELLNET GROUP LIMITED","CLT","Technology Hardware & Equipment","0.2400","0.2400","0.2400","0.0000","40000"
"CELSIUS RESOURCES LIMITED.","CLA","Materials","0.0520","0.0520","0.0520","0.0010","12000"
"CENTAURUS METALS LIMITED","CTM","Materials","0.0040","0.0040","0.0040","0.0013","195000"
"CENTENNIAL MINING LIMITED","CTL","Materials","0.0170","0.0170","0.0170","0.0000","8098"
"CENTRAL ASIA RESOURCES LIMITED.","CVR","Materials",,"","","",""
"CENTRAL PETROLEUM LIMITED","CTP","Energy","0.0970","0.0970","0.0970","0.0000","23333"
"CENTREPOINT ALLIANCE LIMITED","CAF","Diversified Financials","0.6000","0.6000","0.6000","0.0101","8392"
"CENTREX METALS LIMITED","CXM","Materials","0.0660","0.0660","0.0660","0.0000","18000"
"CENTURIA CAPITAL GROUP","CNI","Diversified Financials","1.3750","1.3800","1.3650","-0.0050","253125"
"CENTURIA INDUSTRIAL REIT","CIP","Real Estate","2.4800","2.4800","2.4700","0.0099","48068"
"CENTURIA METROPOLITAN REIT","CMA","Real Estate","2.4200","2.4200","2.3900","0.0201","34083"
"CENTURY AUSTRALIA INVESTMENTS LIMITED","CYA","Diversified Financials","0.9300","0.9300","0.9300","0.0050","1403"
"CERAMIC FUEL CELLS LIMITED","CFU","Capital Goods",,"","","",""
"CERVANTES CORPORATION LIMITED","CVS","Materials",,"0.0150","0.0150","0.0011","250000"
"CFOAM LIMITED","CFO","Capital Goods","0.2950","0.2950","0.2950","0.0051","3116"
"CHALICE GOLD MINES LIMITED","CHN","Materials","0.1750","0.1800","0.1750","-0.0049","45591"
"CHALLENGER ENERGY LIMITED","CEL","Energy","0.0250","0.0250","0.0250","-0.0010","3249"
"CHALLENGER LIMITED","CGF","Diversified Financials","12.4000","12.4600","12.3800","0.0298","683161"
"CHALLENGER MILLENNIUM SERIES 2007-1E TRUST","CHJ","Not Applic",,"","","",""
"CHALLENGER MILLENNIUM SERIES 2007-2L TRUST","CHU","Not Applic",,"","","",""
"CHALMERS LIMITED","CHR","Transportation",,"3.1500","3.1500","0.0000","1080"
"CHAMPION IRON LIMITED","CIA","Materials","1.0150","1.0150","1.0150","0.0152","5000"
"CHAPMANS LIMITED","CHP","Diversified Financials","0.0050","0.0050","0.0050","0.0000","150000"
"CHARTER HALL GROUP","CHC","Real Estate","5.3600","5.3900","5.3600","-0.0048","283100"
"CHARTER HALL LONG WALE REIT","CLW","Real Estate","4.2450","4.2500","4.2100","0.0200","66355"
"CHARTER HALL RETAIL REIT","CQR","Real Estate","3.9550","3.9600","3.9500","0.0051","107577"
"CHESSER RESOURCES LIMITED","CHZ","Materials","0.0450","0.0450","0.0450","0.0000","20000"
"CHIMPCHANGE LIMITED","CCA","Software & Services","0.6900","0.7000","0.6900","0.0000","87738"
"CHINA CONSTRUCTION BANK CORPORATION","CCB","Not Applic",,"","","",""
"CHINA DAIRY CORPORATION LIMITED","CDC","Food, Beverage & Tobacco","0.0800","0.0800","0.0800","0.0000","52401"
"CHINA MAGNESIUM CORPORATION LIMITED","CMC","Materials","0.0130","0.0130","0.0130","0.0000","30000"
"CHONGHERR INVESTMENTS LTD","CDH","Materials",,"","","",""
"CHORUS LIMITED","CNU","Telecommunication Services","3.5950","3.6100","3.5950","0.0050","14245"
"CI RESOURCES LIMITED","CII","Materials","1.7300","1.7300","1.7300","0.0000","10000"
"CIMIC GROUP LIMITED","CIM","Capital Goods","44.3400","44.3400","44.0850","0.1109","50061"
"CIRRUS NETWORKS HOLDINGS LIMITED","CNW","Software & Services","0.0210","0.0210","0.0210","0.0000","750000"
"CITATION RESOURCES LTD","CTR","Energy",,"","","",""
"CITIGOLD CORPORATION LIMITED","CTO","Materials","0.0070","0.0070","0.0070","0.0000","200000"
"CLANCY EXPLORATION LIMITED","CLY","Materials","0.0030","0.0030","0.0030","0.0000","1160000"
"CLARIUS GROUP LIMITED","CND","Commercial & Professional Services","0.0800","0.0800","0.0800","0.0020","32000"
"CLASS LIMITED","CL1","Software & Services","3.4000","3.4400","3.4000","0.0000","18124"
