"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"AVALON MINERALS LIMITED","AVI","Materials",,"0.0200","0.0190","0.0000","121723"
"AVANCO RESOURCES LIMITED","AVB","Materials","0.0940","0.0940","0.0940","0.0000","50117"
"AVENIRA LIMITED","AEV","Materials","0.0600","0.0600","0.0600","0.0000","208350"
"AVENTUS RETAIL PROPERTY FUND","AVN","Real Estate","2.2900","2.3000","2.2900","-0.0050","109575"
"AVEO GROUP","AOG","Real Estate","2.3050","2.3100","2.3000","-0.0051","310760"
"AVIRA ENERGY LIMITED","AVW","Materials","0.0150","0.0150","0.0150","0.0000","25000"
"AVITA MEDICAL LTD","AVH","Pharmaceuticals, Biotechnology & Life Sciences","0.0820","0.0850","0.0820","-0.0010","96494"
"AVJENNINGS LIMITED","AVJ","Real Estate","0.7170","0.7170","0.7100","0.0000","21758"
"AVZ MINERALS LIMITED","AVZ","Materials","0.1250","0.1270","0.1250","-0.0020","355923"
"AWE LIMITED","AWE","Energy","0.4600","0.4600","0.4500","0.0051","354839"
"AXIOM MINING LIMITED","AVQ","Materials","0.2300","0.2300","0.2250","0.0000","9500"
"AXIOM PROPERTIES LIMITED","AXI","Real Estate","0.0550","0.0550","0.0550","0.0043","4860"
"AXSESSTODAY LIMITED","AXL","Diversified Financials","1.5800","1.5800","1.5800","0.0000","10000"
"AXXIS TECHNOLOGY GROUP LTD","AYG","Software & Services",,"","","",""
"AZONTO PETROLEUM LTD","APY","Energy",,"","","",""
"AZUMAH RESOURCES LIMITED","AZM","Materials","0.0210","0.0210","0.0210","0.0011","50000"
"AZURE HEALTHCARE LIMITED","AZV","Health Care Equipment & Services","0.0770","0.0770","0.0770","0.0000","120471"
"AZURE MINERALS LIMITED","AZS","Materials","0.0150","0.0150","0.0150","0.0000","2117375"
"BABY BUNTING GROUP LIMITED","BBN","Retailing","1.8170","1.8170","1.8000","-0.0029","23365"
"BAILADOR TECHNOLOGY INVESTMENTS LIMITED","BTI","Diversified Financials","0.8550","0.8550","0.8350","-0.0147","27928"
"BANK OF QUEENSLAND LIMITED.","BOQ","Banks","12.8800","12.9300","12.8800","-0.0348","277685"
"BANNERMAN RESOURCES LIMITED","BMN","Energy","0.0330","0.0330","0.0330","0.0000","134417"
"BAPCOR LIMITED","BAP","Retailing","5.1950","5.2150","5.1950","-0.0151","504826"
"BARAKA ENERGY & RESOURCES LIMITED","BKP","Energy","0.0010","0.0010","0.0010","0.0000","2000000"
"BARALABA COAL COMPANY LIMITED","BCL","Energy",,"0.2600","0.2600","-0.0186","2000"
"BARD1 LIFE SCIENCES LIMITED","BD1","Materials","0.0070","0.0070","0.0070","-0.0009","13704"
"BARRA RESOURCES LIMITED","BAR","Materials","0.0420","0.0420","0.0420","0.0000","6852"
"BARRACK ST INVESTMENTS LIMITED","BST","Not Applic","0.9150","0.9150","0.9150","0.0050","775"
"BASE RESOURCES LIMITED","BSE","Materials","0.3050","0.3050","0.3050","0.0000","13773"
"BASS METALS LTD","BSM","Materials","0.0140","0.0140","0.0140","0.0011","373928"
"BASS OIL LIMITED","BAS","Energy","0.0040","0.0040","0.0040","0.0000","27851310"
"BASSARI RESOURCES LIMITED","BSR","Materials","0.0150","0.0150","0.0150","0.0000","135066"
"BATHURST RESOURCES LIMITED.","BRL","Materials",,"","","",""
"BATTERY MINERALS LIMITED","BAT","Materials","0.0660","0.0660","0.0660","0.0010","17532"
"BAUMART HOLDINGS LIMITED","BMH","Capital Goods",,"0.2450","0.2450","0.0000","3000"
"BAUXITE RESOURCES LIMITED","BAU","Materials","0.0720","0.0720","0.0720","0.0000","10000"
"BBX MINERALS LIMITED","BBX","Materials",,"0.2000","0.2000","0.0000","15789"
"BC IRON LIMITED","BCI","Materials","0.1700","0.1700","0.1600","0.0084","106372"
"BCD RESOURCES NL","BCD","Materials",,"","","",""
"BEACH ENERGY LIMITED","BPT","Energy","0.8120","0.8150","0.8070","-0.0099","1165942"
"BEACON LIGHTING GROUP LIMITED","BLX","Retailing","1.6050","1.6550","1.6000","0.0000","11159"
"BEACON MINERALS LIMITED","BCN","Materials","0.0160","0.0160","0.0160","-0.0009","535710"
"BEADELL RESOURCES LIMITED","BDR","Materials","0.2200","0.2200","0.2150","0.0105","433481"
"BEGA CHEESE LIMITED","BGA","Food, Beverage & Tobacco","6.8050","6.8400","6.8000","0.0000","95639"
"BELL FINANCIAL GROUP LIMITED","BFG","Diversified Financials","0.6700","0.6700","0.6700","0.0000","51324"
"BELLAMY'S AUSTRALIA LIMITED","BAL","Food, Beverage & Tobacco","8.6800","8.8000","8.6500","0.0304","280559"
"BENDIGO AND ADELAIDE BANK LIMITED","BEN","Banks","11.4400","11.4900","11.4400","-0.0297","121345"
"BENITEC BIOPHARMA LIMITED","BLT","Pharmaceuticals, Biotechnology & Life Sciences","0.1500","0.1500","0.1450","0.0000","15467"
"BENJAMIN HORNIGOLD LIMITED","BHD","Not Applic","0.8800","0.8900","0.8800","0.0152","5000"
"BENTLEY CAPITAL LIMITED","BEL","Diversified Financials","0.1150","0.1150","0.1150","0.0052","200000"
"BERKELEY ENERGIA LIMITED","BKY","Energy","0.8000","0.8100","0.7950","0.0050","47240"
"BERKUT MINERALS LIMITED","BMT","Materials","0.3150","0.3200","0.3150","-0.0049","106500"
"BESTON GLOBAL FOOD COMPANY LIMITED","BFC","Food, Beverage & Tobacco","0.2000","0.2050","0.1950","0.0000","203989"
"BEYOND INTERNATIONAL LIMITED","BYI","Media","0.6600","0.6600","0.6600","0.0050","10000"
"BHP BILLITON LIMITED","BHP","Materials","26.3900","26.4650","26.3400","-0.0897","798362"
"BIDENERGY LIMITED","BID","Software & Services","0.0190","0.0190","0.0190","-0.0010","28000"
"BIG RIVER INDUSTRIES LIMITED","BRI","Materials","1.9500","1.9500","1.9500","0.0000","793"
"BIG UN LIMITED","BIG","Software & Services","1.8000","1.8000","1.7800","-0.0099","99608"
"BIGTINCAN HOLDINGS LIMITED","BTH","Software & Services","0.2000","0.2000","0.2000","0.0000","50000"
"BILLABONG INTERNATIONAL LIMITED","BBG","Consumer Durables & Apparel","0.5900","0.5950","0.5900","-0.0020","30058"
"BINGO INDUSTRIES LIMITED","BIN","Commercial & Professional Services","2.1950","2.2100","2.1600","-0.0050","14821"
"BIOMICS BIOPHARMA LIMITED","BBM","Class Pend",,"","","",""
"BIONOMICS LIMITED","BNO","Pharmaceuticals, Biotechnology & Life Sciences","0.4750","0.4750","0.4750","0.0102","27062"
"BIOTECH CAPITAL LIMITED","BTC","Diversified Financials","0.1800","0.1800","0.1800","-0.0049","15000"
"BIOTRON LIMITED","BIT","Pharmaceuticals, Biotechnology & Life Sciences","0.0170","0.0170","0.0170","0.0000","48048"
"BIOXYNE LIMITED","BXN","Pharmaceuticals, Biotechnology & Life Sciences","0.0300","0.0300","0.0300","0.0000","51299"
"BIRCH AND PRESTIGE INVESTMENT GROUP LIMITED","BOP","Retailing",,"","","",""
"BIRIMIAN LIMITED","BGS","Materials","0.3000","0.3000","0.3000","0.0051","14116"
"BIRRABONG CORPORATION LIMITED","BIR","Materials",,"","","",""
"BISALLOY STEEL GROUP LIMITED","BIS","Materials","0.7500","0.7500","0.7500","0.0101","13200"
"BISAN LIMITED","BSN","Diversified Financials","0.0040","0.0040","0.0040","0.0000","106366"
"BKI INVESTMENT COMPANY LIMITED","BKI","Diversified Financials","1.6550","1.6600","1.6550","-0.0099","16279"
"BKM MANAGEMENT LIMITED","BKM","Commercial & Professional Services",,"0.0020","0.0020","0.0020","741300"
"BLACK MOUNTAIN RESOURCES LIMITED","BMZ","Materials","0.0310","0.0310","0.0310","0.0010","100000"
"BLACK ROCK MINING LIMITED","BKT","Materials","0.0540","0.0540","0.0540","0.0000","133333"
"BLACK STAR PETROLEUM LIMITED","BSP","Energy",,"0.0010","0.0010","-0.0005","15000000"
"BLACKHAM RESOURCES LIMITED","BLK","Materials","0.2370","0.2370","0.2300","-0.0030","422233"
"BLACKMORES LIMITED","BKL","Household & Personal Products","123.2500","124.1000","123.0000","2.1446","27180"
"BLACKSTONE MINERALS LIMITED","BSX","Materials","0.3700","0.3700","0.3700","0.0051","32677"
"BLACKWALL LIMITED","BWF","Diversified Financials","0.8950","0.8950","0.8950","0.0050","6156"
"BLACKWALL PROPERTY TRUST","BWR","Real Estate","1.3500","1.3500","1.3500","0.0000","131"
"BLAZE INTERNATIONAL LIMITED","BLZ","Energy","0.0330","0.0330","0.0330","0.0000","158667"
"BLIGH RESOURCES LIMITED","BGH","Materials","0.0320","0.0320","0.0320","-0.0027","1047005"
"BLINA MINERALS NL","BDI","Materials","0.0010","0.0010","0.0010","0.0000","3805246"
"BLUE ENERGY LIMITED","BUL","Energy","0.1200","0.1250","0.1200","0.0000","834163"
"BLUE SKY ALTERNATIVE INVESTMENTS LIMITED","BLA","Diversified Financials","11.9900","12.0000","11.9300","0.0803","16938"
"BLUE SKY ALTERNATIVES ACCESS FUND LIMITED","BAF","Not Applic","1.2100","1.2200","1.2100","0.0000","5801"
"BLUECHIIP LIMITED","BCT","Technology Hardware & Equipment","0.0310","0.0310","0.0310","0.0010","30000"
"BLUESCOPE STEEL LIMITED","BSL","Materials","11.4350","11.5100","11.3900","-0.0652","414804"
"BLUGLASS LIMITED","BLG","Semiconductors & Semiconductor Equipment","0.3550","0.3550","0.3550","0.0000","1366"
"BMG RESOURCES LIMITED","BMG","Materials","0.0140","0.0140","0.0140","0.0011","1172400"
"BOADICEA RESOURCES LIMITED","BOA","Materials","0.1600","0.1600","0.1600","0.0000","243"
"BOART LONGYEAR LIMITED","BLY","Capital Goods","0.0200","0.0200","0.0200","0.0000","2635836"
"BOD AUSTRALIA LIMITED","BDA","Retailing","0.1000","0.1000","0.1000","0.0000","8000"
"BOOM LOGISTICS LIMITED","BOL","Capital Goods","0.1950","0.1950","0.1900","0.0051","297112"
"BORA BORA RESOURCES LIMITED","BBR","Materials",,"","","",""
"BORAL LIMITED.","BLD","Materials","6.6200","6.6500","6.6150","-0.0397","1074689"
"BOSS RESOURCES LIMITED","BOE","Materials","0.0410","0.0410","0.0410","0.0010","10000"
"BOTANIX PHARMACEUTICALS LTD","BOT","Pharmaceuticals, Biotechnology & Life Sciences","0.0460","0.0460","0.0460","0.0000","403695"
"BOTSWANA METALS LIMITED","BML","Materials","0.0010","0.0010","0.0010","0.0000","500000"
"BOUGAINVILLE COPPER LIMITED","BOC","Materials","0.3200","0.3200","0.3200","0.0103","900"
"BOUNTY OIL & GAS NL","BUY","Energy","0.0050","0.0050","0.0050","-0.0008","55000"
"BOYUAN HOLDINGS LIMITED","BHL","Real Estate","0.2850","0.2850","0.2850","0.0000","2350"
"BP CAPITAL MARKETS PLC","BPB","Not Applic",,"","","",""
"BPH ENERGY LTD","BPH","Pharmaceuticals, Biotechnology & Life Sciences","0.0020","0.0020","0.0020","0.0000","900000"
"BPS TECHNOLOGY LIMITED","BPS","Software & Services","0.7850","0.7850","0.7600","0.0050","96924"
"BRAIN RESOURCE LIMITED","BRC","Health Care Equipment & Services","0.0600","0.0600","0.0600","0.0000","150000"
"BRAINCHIP HOLDINGS LTD","BRN","Software & Services","0.1550","0.1550","0.1520","0.0000","267891"
"BRAMBLES LIMITED","BXB","Commercial & Professional Services","8.9500","8.9700","8.9400","-0.0295","1443729"
"BRAVURA SOLUTIONS LIMITED.","BVS","Software & Services","1.6920","1.6950","1.6850","-0.0030","58839"
"BREAKER RESOURCES NL","BRB","Materials","0.6800","0.6800","0.6800","0.0050","8962"
"BREVILLE GROUP LIMITED","BRG","Retailing","11.6000","11.6300","11.5700","-0.0104","36299"
"BRICKWORKS LIMITED","BKW","Materials","13.4100","13.4900","13.4100","-0.0603","46564"
"BRIERTY LIMITED","BYL","Capital Goods",,"0.0800","0.0800","0.0000","49700"
"BRIGHTON MINING GROUP LIMITED","BTN","Materials",,"","","",""
"BRISBANE BRONCOS LIMITED","BBL","Media","0.5200","0.5200","0.5200","-0.0283","1089"
"BRISCOE GROUP AUSTRALASIA LIMITED","BGP","Not Applic",,"","","",""
"BROAD INVESTMENTS LIMITED","BRO","Telecommunication Services",,"","","",""
"BROCKMAN MINING LIMITED","BCK","Materials","0.0180","0.0180","0.0180","0.0000","21287"
"BROKEN HILL PROSPECTING LIMITED","BPL","Materials","0.0400","0.0430","0.0400","0.0000","100000"
"BRONSON GROUP LIMITED","BGR","Diversified Financials",,"","","",""
"BROO LTD","BEE","Food, Beverage & Tobacco","0.3050","0.3050","0.3000","0.0000","8881"
"BROOKSIDE ENERGY LIMITED","BRK","Energy","0.0120","0.0120","0.0120","0.0000","500000"
"BRYAH RESOURCES LIMITED","BYH","Materials",,"","","",""
"BSA LIMITED","BSA","Commercial & Professional Services","0.3400","0.3400","0.3350","0.0000","139454"
"BT INVESTMENT MANAGEMENT LIMITED","BTT","Diversified Financials","11.2400","11.3400","11.2300","-0.0202","200693"
"BUBS AUSTRALIA LIMITED","BUB","Food, Beverage & Tobacco","0.4800","0.4800","0.4700","0.0050","378436"
"BUDDY PLATFORM LTD","BUD","Software & Services","0.2400","0.2450","0.2400","0.0051","145489"
"BUDERIM GROUP LIMITED","BUG","Food, Beverage & Tobacco","0.2700","0.2700","0.2700","0.0000","21430"
"BUILDINGIQ, INC","BIQ","Software & Services","0.0720","0.0720","0.0700","-0.0064","20000"
"BULLETIN RESOURCES LIMITED","BNR","Materials","0.0340","0.0340","0.0340","0.0000","100000"
"BULLETPROOF GROUP LIMITED","BPF","Software & Services","0.0750","0.0750","0.0750","0.0000","1250"
"BURRABULLA CORPORATION LIMITED","BUA","Materials",,"","","",""
"BURU ENERGY LIMITED","BRU","Energy","0.2120","0.2150","0.2100","-0.0049","44056"
"BUXTON RESOURCES LIMITED","BUX","Materials","0.1500","0.1500","0.1500","0.0000","3118"
"BUYMYPLACE.COM.AU LIMITED","BMP","Real Estate","0.2250","0.2250","0.2250","0.0000","15385"
"BWP TRUST","BWP","Real Estate","2.9850","3.0000","2.9850","-0.0051","205682"
"BWX LIMITED","BWX","Household & Personal Products","6.5000","6.5600","6.4500","-0.0202","115237"
"BYRON ENERGY LIMITED","BYE","Energy","0.1050","0.1070","0.1050","0.0000","57515"
"BYTE POWER GROUP LIMITED","BPG","Retailing","0.0010","0.0010","0.0010","0.0000","500000"
"CABCHARGE AUSTRALIA LIMITED","CAB","Commercial & Professional Services","1.7270","1.7450","1.7200","-0.0197","92212"
"CABRAL RESOURCES LIMITED","CBS","Materials",,"","","",""
"CADENCE CAPITAL LIMITED","CDM","Not Applic","1.2800","1.2800","1.2750","0.0000","20555"
"CAENEUS MINERALS LTD","CAD","Materials","0.0030","0.0030","0.0030","0.0015","300000"
"CAISSE FRANCAISE DE FINANCEMENT LOCAL","DXA","Not Applic",,"","","",""
"CALIDUS RESOURCES LIMITED","CAI","Materials","0.0470","0.0480","0.0460","-0.0010","2778100"
"CALTEX AUSTRALIA LIMITED","CTX","Energy","32.1500","32.2100","32.1400","0.0611","47778"
"CANN GROUP LIMITED","CAN","Pharmaceuticals, Biotechnology & Life Sciences","1.3350","1.3400","1.3350","0.0100","8323"
"CANNINDAH RESOURCES LIMITED","CAE","Materials","0.0300","0.0300","0.0300","0.0000","50000"
"CANYON RESOURCES LIMITED","CAY","Materials","0.0930","0.0930","0.0920","0.0000","20000"
"CAPE LAMBERT RESOURCES LIMITED","CFE","Materials","0.0190","0.0190","0.0190","0.0000","254193"
"CAPILANO HONEY LIMITED","CZZ","Food, Beverage & Tobacco","16.3500","16.3500","16.3500","0.0098","904"
"CAPITAL MINING LIMITED","CMY","Materials",,"0.0050","0.0050","0.0000","465000"
"CAPITOL HEALTH LIMITED","CAJ","Health Care Equipment & Services","0.2850","0.2870","0.2850","0.0000","10048"
"CAPRAL LIMITED","CAA","Materials","0.1350","0.1350","0.1350","0.0052","5439"
"CAPRICORN METALS LTD","CMM","Materials","0.0830","0.0830","0.0830","0.0021","28236"
"CAQ HOLDINGS LIMITED","CAQ","Real Estate","0.0800","0.0800","0.0800","-0.0089","43500"
"CARAVEL MINERALS LIMITED","CVV","Materials","0.0690","0.0700","0.0690","0.0104","63000"
"CARBINE RESOURCES LIMITED","CRB","Materials","0.0710","0.0710","0.0710","0.0010","170"
"CARBINE TUNGSTEN LIMITED","CNQ","Materials","0.0090","0.0100","0.0090","0.0000","4000000"
"CARBON ENERGY LIMITED","CNX","Energy","0.2450","0.2450","0.2450","0.0478","984"
"CARBON MINERALS LIMITED","CRM","Energy","0.1000","0.1000","0.1000","0.0000","3500"
"CARDINAL RESOURCES LIMITED","CDV","Materials","0.6750","0.6750","0.6650","0.0000","76967"
"CARDNO LIMITED","CDD","Capital Goods","1.3900","1.4000","1.3900","0.0000","16019"
"CARINDALE PROPERTY TRUST","CDP","Real Estate","7.8200","7.8200","7.7300","0.0203","789"
"CARLTON INVESTMENTS LIMITED","CIN","Diversified Financials","31.4900","31.4900","31.4900","0.4881","650"
"CARNARVON PETROLEUM LIMITED","CVN","Energy","0.0890","0.0890","0.0870","0.0010","61821"
"CARNAVALE RESOURCES LIMITED","CAV","Materials","0.0220","0.0230","0.0220","0.0000","1000000"
"CARNEGIE CLEAN ENERGY LIMITED","CCE","Utilities","0.0440","0.0440","0.0440","0.0000","12500"
"CARPENTARIA EXPLORATION LIMITED","CAP","Materials","0.0770","0.0770","0.0770","0.0000","4775"
"CARSALES.COM LIMITED.","CAR","Software & Services","12.8800","12.8900","12.8400","-0.0155","156106"
"CASH CONVERTERS INTERNATIONAL","CCV","Retailing","0.3950","0.3950","0.3850","0.0000","108555"
"CASSINI RESOURCES LIMITED","CZI","Materials","0.0720","0.0720","0.0720","0.0000","1425"
"CASTILLO COPPER LIMITED","CCZ","Materials","0.0440","0.0440","0.0440","0.0010","547691"
"CASTLE MINERALS LIMITED","CDT","Materials","0.0120","0.0120","0.0110","0.0000","182948"
"CATALYST METALS LIMITED","CYL","Materials","0.7950","0.8000","0.7900","-0.0195","26379"
"CATAPULT GROUP INTERNATIONAL LTD","CAT","Technology Hardware & Equipment","1.4150","1.4150","1.4000","-0.0050","159381"
"CAULDRON ENERGY LIMITED","CXU","Energy","0.0340","0.0340","0.0340","0.0000","27409"
"CAZALY RESOURCES LIMITED","CAZ","Materials","0.0500","0.0500","0.0500","-0.0010","164523"
"CBG CAPITAL LIMITED","CBC","Not Applic","0.9250","0.9250","0.9250","0.0000","70000"
"CBL CORPORATION LIMITED","CBL","Insurance",,"","","",""
"CCP TECHNOLOGIES LIMITED","CT1","Technology Hardware & Equipment","0.0190","0.0190","0.0190","0.0000","175000"
"CEDAR WOODS PROPERTIES LIMITED","CWP","Real Estate","5.3500","5.3500","5.3100","-0.0102","1263"
"CELAMIN HOLDINGS NL","CNL","Materials",,"","","",""
"CELLMID LIMITED","CDY","Pharmaceuticals, Biotechnology & Life Sciences","0.0250","0.0250","0.0250","0.0000","762113"
"CELLNET GROUP LIMITED","CLT","Technology Hardware & Equipment","0.2500","0.2500","0.2500","0.0104","10000"
"CELSIUS RESOURCES LIMITED.","CLA","Materials","0.0560","0.0570","0.0560","-0.0019","708673"
"CENTAURUS METALS LIMITED","CTM","Materials","0.0040","0.0040","0.0040","0.0000","225000"
"CENTENNIAL MINING LIMITED","CTL","Materials","0.0190","0.0190","0.0190","-0.0010","138470"
"CENTRAL ASIA RESOURCES LIMITED.","CVR","Materials",,"","","",""
"CENTRAL PETROLEUM LIMITED","CTP","Energy","0.0950","0.0950","0.0950","0.0000","3508"
"CENTREPOINT ALLIANCE LIMITED","CAF","Diversified Financials","0.5700","0.5700","0.5700","0.0154","103810"
"CENTREX METALS LIMITED","CXM","Materials","0.0670","0.0680","0.0670","-0.0010","38000"
"CENTURIA CAPITAL GROUP","CNI","Diversified Financials","1.4000","1.4150","1.3950","-0.0050","236471"
"CENTURIA INDUSTRIAL REIT","CIP","Real Estate","2.5250","2.5500","2.5250","0.0000","48119"
"CENTURIA METROPOLITAN REIT","CMA","Real Estate","2.4150","2.4200","2.4100","-0.0051","22556"
"CENTURY AUSTRALIA INVESTMENTS LIMITED","CYA","Diversified Financials","0.9150","0.9150","0.9150","-0.0049","12000"
"CERAMIC FUEL CELLS LIMITED","CFU","Capital Goods",,"","","",""
"CERVANTES CORPORATION LIMITED","CVS","Materials","0.0130","0.0130","0.0130","-0.0009","35600"
"CFOAM LIMITED","CFO","Capital Goods","0.3600","0.3700","0.3600","0.0051","32510"
"CHALICE GOLD MINES LIMITED","CHN","Materials","0.2200","0.2200","0.2150","0.0051","115248"
"CHALLENGER ENERGY LIMITED","CEL","Energy","0.0250","0.0250","0.0250","0.0000","20000"
"CHALLENGER LIMITED","CGF","Diversified Financials","12.2600","12.2900","12.2400","-0.0196","470945"
"CHALLENGER MILLENNIUM SERIES 2007-1E TRUST","CHJ","Not Applic",,"","","",""
"CHALLENGER MILLENNIUM SERIES 2007-2L TRUST","CHU","Not Applic",,"","","",""
"CHALMERS LIMITED","CHR","Transportation",,"3.1500","3.1500","0.0000","1080"
"CHAMPION IRON LIMITED","CIA","Materials","1.0000","1.0000","1.0000","-0.0148","7000"
"CHAPMANS LIMITED","CHP","Diversified Financials","0.0050","0.0050","0.0050","0.0000","500000"
"CHARTER HALL GROUP","CHC","Real Estate","5.4050","5.4150","5.3900","0.0000","294273"
"CHARTER HALL LONG WALE REIT","CLW","Real Estate","4.1400","4.1500","4.1400","0.0000","51065"
"CHARTER HALL RETAIL REIT","CQR","Real Estate","3.9700","3.9900","3.9700","-0.0099","314854"
"CHESSER RESOURCES LIMITED","CHZ","Materials","0.0450","0.0450","0.0450","0.0000","38983"
"CHIMPCHANGE LIMITED","CCA","Software & Services","0.7550","0.7550","0.7550","-0.0050","6000"
"CHINA CONSTRUCTION BANK CORPORATION","CCB","Not Applic",,"","","",""
"CHINA DAIRY CORPORATION LIMITED","CDC","Food, Beverage & Tobacco","0.0790","0.0800","0.0780","0.0000","394500"
"CHINA MAGNESIUM CORPORATION LIMITED","CMC","Materials","0.0150","0.0150","0.0150","0.0000","19882"
"CHONGHERR INVESTMENTS LTD","CDH","Materials","0.0050","0.0050","0.0050","","55000"
"CHORUS LIMITED","CNU","Telecommunication Services","3.5400","3.5600","3.5400","-0.0099","38283"
"CI RESOURCES LIMITED","CII","Materials","1.7700","1.7800","1.7700","0.0101","2089"
"CIMIC GROUP LIMITED","CIM","Capital Goods","46.6900","46.7400","46.3600","-0.0187","69441"
"CIRRUS NETWORKS HOLDINGS LIMITED","CNW","Software & Services","0.0230","0.0230","0.0230","0.0000","718000"
"CITATION RESOURCES LTD","CTR","Energy",,"","","",""
"CITIGOLD CORPORATION LIMITED","CTO","Materials","0.0060","0.0070","0.0060","-0.0009","700000"
"CLANCY EXPLORATION LIMITED","CLY","Materials","0.0030","0.0030","0.0030","-0.0008","1398125"
"CLARIUS GROUP LIMITED","CND","Commercial & Professional Services","0.0760","0.0760","0.0760","-0.0010","15000"
