"Company name","ASX code","GICS industry group","price","high","low","change","volume"
"GATEWAY LIFESTYLE GROUP","GTY","Real Estate","2.0350","2.0400","2.0300","0.0000","66989"
"GATEWAY MINING LIMITED","GML","Materials",,"","","",""
"GAZAL CORPORATION LIMITED","GZL","Consumer Durables & Apparel","2.3000","2.3000","2.3000","0.0722","6670"
"GB ENERGY LIMITED","GBX","Energy","0.0160","0.0160","0.0150","0.0011","255484"
"GBM GOLD LTD","GBM","Materials","0.0100","0.0100","0.0100","0.0000","55881"
"GBM RESOURCES LIMITED","GBZ","Materials","0.0120","0.0120","0.0120","0.0000","44339"
"GBST HOLDINGS LIMITED","GBT","Software & Services","1.9900","1.9900","1.9500","0.0151","33577"
"GDI PROPERTY GROUP","GDI","Real Estate","1.1200","1.1200","1.1150","0.0030","46865"
"GENERA BIOSYSTEMS LIMITED","GBI","Pharmaceuticals, Biotechnology & Life Sciences","0.1550","0.1550","0.1550","0.0166","10000"
"GENESIS ENERGY LIMITED","GNE","Utilities","2.2100","2.2100","2.2100","0.0000","269"
"GENESIS MINERALS LIMITED","GMD","Materials","0.0250","0.0250","0.0240","0.0010","498062"
"GENESIS RESOURCES LIMITED","GES","Materials","0.0300","0.0300","0.0250","-0.0019","1000000"
"GENETIC SIGNATURES LIMITED","GSS","Pharmaceuticals, Biotechnology & Life Sciences","0.4000","0.4000","0.3800","-0.0190","11600"
"GENETIC TECHNOLOGIES LIMITED","GTG","Pharmaceuticals, Biotechnology & Life Sciences","0.0070","0.0070","0.0070","0.0012","13000"
"GENEX POWER LIMITED","GNX","Utilities","0.2450","0.2450","0.2450","-0.0049","3922"
"GENTRACK GROUP LIMITED","GTK","Software & Services",,"","","",""
"GENWORTH MORTGAGE INSURANCE AUSTRALIA LIMITED","GMA","Banks","2.9250","2.9300","2.9200","0.0050","25652"
"GEOPACIFIC RESOURCES LTD","GPR","Materials","0.0300","0.0300","0.0300","-0.0019","42000"
"GETSWIFT LIMITED","GSW","Software & Services","1.2050","1.2400","1.2050","-0.0049","157450"
"GI DYNAMICS, INC","GID","Health Care Equipment & Services","0.0420","0.0420","0.0420","-0.0019","10000"
"GINDALBIE METALS LTD","GBG","Materials","0.0160","0.0160","0.0160","0.0000","2000"
"GLADIATOR RESOURCES LIMITED","GLA","Materials","0.0020","0.0020","0.0020","0.0000","4430981"
"GLENNON SMALL COMPANIES LIMITED","GC1","Not Applic","0.9100","0.9100","0.9100","0.0101","5340"
"GLG CORP LTD","GLE","Consumer Durables & Apparel",,"","","",""
"GLOBAL CONSTRUCTION SERVICES LIMITED","GCS","Capital Goods","0.5350","0.5450","0.5300","0.0000","30044"
"GLOBAL ENERGY VENTURES LTD","GEV","Energy","0.1800","0.1800","0.1800","0.0051","91000"
"GLOBAL FORTUNE INVESTMENT LIMITED","GFI","Materials",,"","","",""
"GLOBAL GEOSCIENCE LIMITED","GSC","Materials","0.2100","0.2150","0.2100","0.0000","100703"
"GLOBAL GOLD HOLDINGS LIMITED","GGH","Diversified Financials","0.0210","0.0210","0.0210","0.0011","100000"
"GLOBAL HEALTH LIMITED","GLH","Health Care Equipment & Services","0.3250","0.3250","0.3250","0.0000","50000"
"GLOBAL MASTERS FUND LIMITED","GFL","Diversified Financials","2.2800","2.2800","2.2800","-0.0198","555"
"GLOBAL PETROLEUM LIMITED","GBP","Energy","0.0470","0.0470","0.0450","0.0000","193472"
"GLOBAL VALUE FUND LIMITED","GVF","Not Applic","1.1400","1.1500","1.1400","-0.0050","88487"
"GLOBE INTERNATIONAL LIMITED","GLB","Consumer Durables & Apparel","1.1450","1.1450","1.1450","0.0255","718"
"GLOBE METALS & MINING LIMITED","GBE","Materials","0.0160","0.0160","0.0160","-0.0009","531706"
"GME RESOURCES LIMITED","GME","Materials","0.0800","0.0800","0.0800","0.0053","3223"
"GO ENERGY GROUP LIMITED","GOE","Capital Goods",,"","","",""
"GOCONNECT LIMITED","GCN","Software & Services",,"","","",""
"GODFREYS GROUP LIMITED","GFY","Retailing","0.7100","0.7100","0.7100","0.0000","22660"
"GOLD MOUNTAIN LIMITED","GMN","Materials","0.0860","0.0860","0.0860","-0.0020","7504"
"GOLD ROAD RESOURCES LIMITED","GOR","Materials","0.7100","0.7150","0.7050","-0.0070","61619"
"GOLDEN CROSS RESOURCES LTD","GCR","Materials","0.0080","0.0080","0.0080","-0.0009","18333"
"GOLDEN DEEPS LIMITED.","GED","Materials","0.0420","0.0420","0.0420","0.0010","1200"
"GOLDEN MILE RESOURCES LTD","G88","Materials","0.1400","0.1400","0.1400","0.0000","42473"
"GOLDEN RIM RESOURCES LTD","GMR","Materials","0.0030","0.0030","0.0030","0.0000","100011"
"GOLDFIELDS MONEY LIMITED","GMY","Banks","0.9500","0.9500","0.9500","-0.0475","600"
"GONDWANA RESOURCES LIMITED","GDA","Materials",,"","","",""
"GOODMAN GROUP","GMG","Real Estate","8.2250","8.2300","8.2000","0.0000","867831"
"GOODMAN PLUS TRUST","GMP","Not Applic",,"","","",""
"GOOROO VENTURES LIMITED","GOO","Software & Services","0.0850","0.0850","0.0850","-0.0128","121034"
"GOWING BROS LIMITED","GOW","Diversified Financials","3.3600","3.3600","3.3500","0.0101","3599"
"GPS ALLIANCE HOLDINGS LIMITED","GPS","Real Estate","0.0090","0.0090","0.0090","-0.0009","7999"
"GPT GROUP","GPT","Real Estate","5.0100","5.0200","4.9950","0.0050","693142"
"GR ENGINEERING SERVICES LIMITED","GNG","Materials","1.2420","1.2600","1.2420","0.0020","27127"
"GRAINCORP LIMITED","GNC","Food, Beverage & Tobacco","8.5300","8.5400","8.5000","0.0000","65468"
"GRAND GULF ENERGY LIMITED","GGE","Energy","0.0030","0.0030","0.0030","0.0000","70000"
"GRANDBRIDGE LIMITED","GBA","Diversified Financials",,"","","",""
"GRANGE RESOURCES LIMITED.","GRR","Materials","0.1300","0.1320","0.1300","0.0000","177035"
"GRAPHEX MINING LIMITED","GPX","Materials","0.2200","0.2200","0.2200","0.0000","9921"
"GREAT BOULDER RESOURCES LIMITED","GBR","Materials","0.1300","0.1300","0.1300","0.0000","3750"
"GREAT WESTERN EXPLORATION LIMITED.","GTE","Materials","0.0150","0.0150","0.0150","0.0000","33000"
"GREATCELL SOLAR LIMITED","GSL","Semiconductors & Semiconductor Equipment","0.1800","0.1800","0.1800","-0.0049","22000"
"GREENCROSS LIMITED","GXL","Retailing","5.7350","5.7500","5.7250","0.0052","31863"
"GREENLAND MINERALS AND ENERGY LIMITED","GGG","Materials","0.1150","0.1150","0.1150","0.0000","121435"
"GREENPOWER ENERGY LIMITED","GPP","Energy","0.0150","0.0150","0.0150","0.0000","21050"
"GREENVALE ENERGY LIMITED","GRV","Energy","0.0230","0.0230","0.0230","0.0000","150000"
"GROWTHPOINT PROPERTIES AUSTRALIA","GOZ","Real Estate",,"","","",""
"GTI RESOURCES LIMITED","GTR","Materials","0.0120","0.0120","0.0120","0.0000","48000"
"GTN LIMITED","GTN","Media","2.4700","2.5100","2.4700","0.0101","960"
"GULF INDUSTRIALS LIMITED","GLF","Materials","0.0100","0.0100","0.0100","0.0000","500000"
"GULF MANGANESE CORPORATION LIMITED","GMC","Materials","0.0070","0.0070","0.0070","0.0000","615998"
"GULLEWA LIMITED","GUL","Materials","0.0180","0.0180","0.0180","0.0000","60000"
"GWA GROUP LIMITED.","GWA","Capital Goods","2.8900","2.9050","2.8800","0.0000","109946"
"GWR GROUP LIMITED","GWR","Materials","0.0550","0.0550","0.0550","0.0000","18000"
"HAMMER METALS LIMITED","HMX","Materials","0.0450","0.0450","0.0450","0.0000","200000"
"HAMPTON HILL MINING NL","HHM","Materials","0.0120","0.0120","0.0120","0.0011","11920"
"HANNANS LTD","HNR","Materials","0.0120","0.0120","0.0120","0.0000","500000"
"HANSEN TECHNOLOGIES LIMITED","HSN","Software & Services","3.2350","3.2400","3.2300","0.0000","35442"
"HAOMA MINING NL","HAO","Materials","0.1200","0.1200","0.1100","0.0000","50700"
"HARANGA RESOURCES LIMITED","HAR","Materials","0.0040","0.0040","0.0040","0.0013","100000"
"HARRIS TECHNOLOGY GROUP LIMITED","HT8","Retailing","0.0900","0.0900","0.0900","0.0000","3200"
"HARVEY NORMAN HOLDINGS LIMITED","HVN","Retailing","3.8750","3.8900","3.8750","0.0050","362578"
"HASTINGS TECHNOLOGY METALS LTD","HAS","Materials","0.2000","0.2000","0.2000","-0.0049","175200"
"HAVILAH RESOURCES LIMITED","HAV","Materials","0.3150","0.3200","0.3150","-0.0232","26451"
"HAWKLEY OIL AND GAS LIMITED","HOG","Energy",,"","","",""
"HAWKSTONE MINING LIMITED","HWK","Materials","0.0190","0.0190","0.0190","0.0000","52631"
"HAWTHORN RESOURCES LIMITED","HAW","Materials","0.0400","0.0400","0.0400","0.0000","22000"
"HAZER GROUP LIMITED","HZR","Materials","0.4600","0.4600","0.4600","0.0000","782"
"HEALTHSCOPE LIMITED.","HSO","Health Care Equipment & Services","1.7250","1.7300","1.7200","-0.0169","1299774"
"HEARMEOUT LIMITED","HMO","Software & Services","0.1250","0.1250","0.1250","0.0000","20000"
"HELIOS ENERGY LTD","HE8","Energy","0.0320","0.0340","0.0320","0.0021","1089854"
"HELIX RESOURCES LIMITED","HLX","Materials","0.0270","0.0270","0.0270","0.0034","16141"
"HELLOWORLD TRAVEL LIMITED","HLO","Consumer Services","4.5500","4.5500","4.5500","-0.0496","2686"
"HENRY MORGAN LIMITED","HML","Not Applic",,"","","",""
"HERON RESOURCES LIMITED","HRR","Materials","0.0760","0.0760","0.0760","0.0000","38687"
"HEXAGON RESOURCES LIMITED","HXG","Materials","0.0890","0.0900","0.0890","-0.0020","89493"
"HFA HOLDINGS LIMITED","HFA","Diversified Financials","2.6200","2.6200","2.6000","0.0152","7080"
"HGL LIMITED","HNG","Capital Goods","0.5800","0.5800","0.5800","0.0430","1000"
"HHY FUND","HHY","Not Applic","0.1050","0.1050","0.1050","-0.0048","2500"
"HIGH PEAK ROYALTIES LIMITED","HPR","Utilities","0.0400","0.0400","0.0400","-0.0052","1091"
"HIGHFIELD RESOURCES LIMITED","HFR","Materials","1.1700","1.1700","1.1500","0.0204","20028"
"HIGHLANDS PACIFIC LIMITED","HIG","Materials","0.0630","0.0640","0.0630","0.0000","75742"
"HILL END GOLD LIMITED","HEG","Materials","0.0700","0.0700","0.0700","0.0031","6366"
"HILLGROVE RESOURCES LIMITED","HGO","Materials","0.0860","0.0860","0.0860","-0.0010","65000"
"HILLS LIMITED","HIL","Technology Hardware & Equipment","0.1900","0.1900","0.1870","0.0030","134983"
"HITECH GROUP AUSTRALIA LIMITED","HIT","Commercial & Professional Services","0.6400","0.6450","0.6400","-0.0099","9950"
"HJB CORPORATION LIMITED","HJB","Commercial & Professional Services",,"","","",""
"HOLISTA COLLTECH LIMITED","HCT","Household & Personal Products","0.0950","0.0950","0.0950","0.0031","10000"
"HOMELOANS LIMITED","HOM","Banks","0.4400","0.4400","0.4300","0.0209","6979"
"HORIZON GOLD LIMITED","HRN","Materials","0.2800","0.2800","0.2800","0.0104","5000"
"HORIZON OIL LIMITED","HZN","Energy","0.0570","0.0570","0.0560","0.0000","30973"
"HORSESHOE METALS LIMITED","HOR","Materials","0.0190","0.0190","0.0190","0.0000","20000"
"HOT CHILI LIMITED","HCH","Materials","0.0390","0.0390","0.0390","0.0021","20000"
"HOTCOPPER HOLDINGS LIMITED","HOT","Software & Services","0.1600","0.1600","0.1600","0.0052","15531"
"HOTEL PROPERTY INVESTMENTS","HPI","Real Estate","3.0450","3.0500","3.0300","0.0049","16993"
"HRL HOLDINGS LTD","HRL","Commercial & Professional Services","0.0830","0.0830","0.0830","-0.0020","75879"
"HT&E LIMITED","HT1","Media","2.1800","2.1900","2.1800","-0.0100","18193"
"HUB24 LIMITED","HUB","Diversified Financials","6.6000","6.6200","6.5900","0.0099","5460"
"HUDSON INVESTMENT GROUP LIMITED","HGL","Real Estate","0.0420","0.0420","0.0420","0.0000","120000"
"HUGHES DRILLING LIMITED","HDX","Materials",,"","","",""
"HUNTER HALL GLOBAL VALUE LIMITED","HHV","Diversified Financials","1.1350","1.1400","1.1350","-0.0050","46960"
"HUNTSMAN RESOURCES LIMITED","HRE","Class Pend",,"","","",""
"HUON AQUACULTURE GROUP LIMITED","HUO","Food, Beverage & Tobacco","4.8800","4.9500","4.8700","-0.0737","2663"
"HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED","HTA","Telecommunication Services","0.0650","0.0650","0.0630","0.0000","88513"
"HYUNDAI CAPITAL SERVICES, INC.","HCS","Not Applic",,"","","",""
"I SYNERGY GROUP LIMITED","IS3","Media","0.1800","0.1800","0.1800","0.0225","5555"
"IAG FINANCE (NEW ZEALAND) LIMITED","IAN","Not Applic",,"","","",""
"IBOSSES CORPORATION LIMITED","IB8","Consumer Services",,"","","",""
"IBUYNEW GROUP LIMITED","IBN","Consumer Services","0.0060","0.0060","0.0060","0.0000","349999"
"ICANDY INTERACTIVE LIMITED","ICI","Software & Services",,"","","",""
"ICAR ASIA LIMITED","ICQ","Media","0.2350","0.2350","0.2350","-0.0049","1088"
"ICOLLEGE LIMITED","ICT","Consumer Services","0.0120","0.0120","0.0120","0.0000","84906"
"ICON ENERGY LIMITED","ICN","Energy","0.0240","0.0240","0.0240","0.0000","140000"
"ICSGLOBAL LIMITED","ICS","Health Care Equipment & Services","1.0600","1.0600","1.0600","0.0050","550"
"IDOL 2010-1 TRUST","IDF","Not Applic",,"","","",""
"IDOL 2011-1 TRUST","IDH","Not Applic",,"","","",""
"IDOL 2011-2 TRUST","IDJ","Not Applic",,"","","",""
"IDP EDUCATION LIMITED","IEL","Consumer Services","5.6200","5.6800","5.6200","-0.0298","41295"
"IDT AUSTRALIA LIMITED","IDT","Pharmaceuticals, Biotechnology & Life Sciences","0.0870","0.0870","0.0870","0.0000","2256"
"IKEGPS GROUP LIMITED","IKE","Technology Hardware & Equipment",,"","","",""
"IKWEZI MINING LIMITED","IKW","Energy","0.0050","0.0050","0.0050","0.0013","333000"
"ILUKA RESOURCES LIMITED","ILU","Materials","9.3250","9.3300","9.2300","-0.0345","263966"
"IM MEDICAL LTD","IMI","Health Care Equipment & Services",,"","","",""
"IMAGE RESOURCES NL","IMA","Materials","0.0990","0.0990","0.0990","0.0000","189700"
"IMAGION BIOSYSTEMS LIMITED","IBX","Health Care Equipment & Services",,"","","",""
"IMDEX LIMITED","IMD","Materials","0.9400","0.9420","0.9250","-0.0118","143978"
"IMF BENTHAM LIMITED","IMF","Diversified Financials","1.9400","1.9500","1.9150","0.0050","14313"
"IMMURON LIMITED","IMC","Pharmaceuticals, Biotechnology & Life Sciences","0.1850","0.1850","0.1850","-0.0049","490"
"IMPACT MINERALS LIMITED","IPT","Materials","0.0190","0.0190","0.0190","0.0000","169854"
"IMPEDIMED LIMITED","IPD","Health Care Equipment & Services","0.6370","0.6400","0.6250","0.0020","10816"
"IMPERIAL PACIFIC LIMITED","IPC","Diversified Financials","1.0700","1.0700","1.0700","0.0000","500"
"IMPRESSION HEALTHCARE LIMITED","IHL","Health Care Equipment & Services","0.0190","0.0200","0.0190","-0.0010","100000"
"IMUGENE LIMITED","IMU","Pharmaceuticals, Biotechnology & Life Sciences","0.0150","0.0150","0.0150","0.0000","350000"
"INABOX GROUP LIMITED","IAB","Telecommunication Services","0.9100","0.9400","0.9100","0.0700","2000"
"INCA MINERALS LIMITED","ICG","Materials","0.0060","0.0060","0.0060","0.0000","50000"
"INCITEC PIVOT LIMITED","IPL","Materials",,"","","",""
"INCREMENTAL OIL AND GAS LIMITED","IOG","Energy","0.0210","0.0210","0.0210","0.0035","24000"
"INDAGO ENERGY LIMITED","INK","Energy","0.1000","0.1000","0.1000","0.0000","5303"
"INDEPENDENCE GROUP NL","IGO","Materials","3.5650","3.5700","3.5500","-0.0050","381335"
"INDIA FUND LIMITED.","INF","Class Pend",,"","","",""
"INDIA RESOURCES LIMITED","IRL","Materials",,"","","",""
"INDIANA RESOURCES LIMITED","IDA","Materials","0.0500","0.0500","0.0500","0.0000","42667"
"INDO MINES LIMITED","IDO","Materials","0.0100","0.0100","0.0100","0.0000","35000"
"INDOCHINE MINING LIMITED","IDC","Materials",,"","","",""
"INDOOR SKYDIVE AUSTRALIA GROUP LIMITED","IDZ","Consumer Services","0.2300","0.2300","0.2300","0.0000","36122"
"INDUS COAL LIMITED","ICZ","Energy",,"","","",""
"INDUS ENERGY NL","IND","Energy",,"","","",""
"INDUSTRIA REIT","IDR","Real Estate","2.4900","2.4900","2.4800","0.0050","9581"
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED","ICB","Not Applic",,"","","",""
"INFIGEN ENERGY","IFN","Utilities","0.7450","0.7600","0.7450","0.0000","140192"
"INFOMEDIA LTD","IFM","Software & Services","0.7470","0.7620","0.7470","-0.0030","19689"
"INFRATIL LIMITED.","IFT","Utilities",,"","","",""
"INGENIA COMMUNITIES GROUP","INA","Real Estate",,"","","",""
"INGHAMS GROUP LIMITED","ING","Food, Beverage & Tobacco","3.6250","3.6300","3.5800","-0.0395","144390"
"INNATE IMMUNOTHERAPEUTICS LIMITED","IIL","Pharmaceuticals, Biotechnology & Life Sciences","0.0390","0.0420","0.0390","-0.0010","309916"
"INSURANCE AUSTRALIA GROUP LIMITED","IAG","Insurance","6.4250","6.4400","6.4100","0.0199","525297"
"INTEGRAL DIAGNOSTICS LIMITED","IDX","Health Care Equipment & Services","1.5400","1.5400","1.5350","0.0051","1987"
"INTEGRATED MEDIA TECHNOLOGY LIMITED","ITL","Media","6.2700","6.2700","6.2700","0.0201","840"
"INTEGRATED PAYMENT TECHNOLOGIES LIMITED","IP1","Software & Services","0.1050","0.1050","0.1000","0.0053","600000"
"INTEGRATED RESEARCH LIMITED","IRI","Software & Services","3.3100","3.3200","3.2800","-0.0589","42490"
"INTERMIN RESOURCES LIMITED","IRC","Materials","0.0910","0.0910","0.0910","-0.0010","20529"
"INTERNATIONAL EQUITIES CORPORATION LIMITED.","IEQ","Real Estate",,"","","",""
"INTERNATIONAL FINANCE CORPORATION","IFX","Not Applic",,"","","",""
"INTERNATIONAL GOLDFIELDS LIMITED...","IGS","Materials",,"","","",""
"INTERPOSE HOLDINGS LIMITED","IHS","Energy","0.0240","0.0240","0.0240","0.0000","50500"
"INTERSTAR MILLENNIUM SERIES 2002-1G TRUST","IMG","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2003-3G TRUST","IMX","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-1E TRUST","IMQ","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-2G TRUST","IMK","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-5 TRUST","IMN","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2005-2L TRUST","IMO","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-2G TRUST","INB","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-3L TRUST","INN","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-4H TRUST","INH","Not Applic",,"","","",""
"INTIGER GROUP LIMITED","IAM","Software & Services","0.0160","0.0160","0.0160","0.0000","125000"
"INTRA ENERGY CORPORATION LIMITED","IEC","Energy","0.0120","0.0120","0.0120","0.0000","28518"
"INTREPID MINES LIMITED","IAU","Materials","1.1950","1.1950","1.1950","-0.0245","1331"
"INVENTIS LIMITED","IVT","Commercial & Professional Services","0.0130","0.0130","0.0130","0.0011","150000"
"INVESTA OFFICE FUND","IOF","Real Estate","4.4550","4.4600","4.4500","0.0000","212856"
"INVESTIGATOR RESOURCES LTD","IVR","Materials","0.0290","0.0290","0.0290","0.0000","179216"
"INVESTSMART GROUP LIMITED","INV","Diversified Financials","0.2700","0.2700","0.2700","-0.0049","10000"
"INVIGOR GROUP LIMITED","IVO","Media","0.0110","0.0110","0.0110","0.0011","63652"
"INVION LIMITED","IVX","Pharmaceuticals, Biotechnology & Life Sciences","0.0020","0.0020","0.0020","0.0000","1279677"
"INVITROCUE LIMITED","IVQ","Pharmaceuticals, Biotechnology & Life Sciences","0.0900","0.0900","0.0900","0.0000","100000"
"INVOCARE LIMITED","IVC","Consumer Services","14.9900","15.0100","14.9800","-0.0105","22314"
"IODM LIMITED","IOD","Materials","0.0060","0.0060","0.0060","-0.0009","384408"
"IOOF HOLDINGS LIMITED","IFL","Diversified Financials","10.9950","11.0100","10.9550","0.0055","123333"
"IOT GROUP LIMITED","IOT","Consumer Durables & Apparel","0.0120","0.0120","0.0120","0.0000","50000"
"IPB PETROLEUM LIMITED","IPB","Energy","0.0110","0.0110","0.0100","0.0000","250000"
"IPE LIMITED","IPE","Diversified Financials","0.1050","0.1050","0.1050","0.0000","875"
"IPH LIMITED","IPH","Commercial & Professional Services","4.5200","4.5300","4.5100","-0.0050","33857"
"IQ3CORP LIMITED","IQ3","Diversified Financials","0.3000","0.3000","0.3000","0.0000","25333"
"IRESS LIMITED","IRE","Software & Services","12.1100","12.1100","12.0600","0.0206","34749"
"IRON MOUNTAIN INCORPORATED","INM","Real Estate",,"","","",""
"IRON ROAD LIMITED","IRD","Materials","0.2000","0.2000","0.2000","0.0222","2000"
"IRONBARK CAPITAL LIMITED","IBC","Diversified Financials","0.5150","0.5150","0.5100","0.0050","177"
"IRONBARK ZINC LTD","IBG","Materials","0.0920","0.0920","0.0920","0.0000","6793"
"ISELECT LIMITED.","ISU","Consumer Services","1.6900","1.6950","1.6800","0.0051","94907"
"ISENTIA GROUP LIMITED","ISD","Software & Services","1.7500","1.7500","1.7150","-0.0019","211332"
"ISENTRIC LIMITED.","ICU","Software & Services","0.0520","0.0520","0.0410","0.0032","140000"
"ISHARES ASIA 50 ETF","IAA","Not Applic",,"","","",""
"ISHARES CHINA LARGE-CAP ETF","IZZ","Not Applic",,"","","",""
"ISHARES EUROPE ETF","IEU","Not Applic",,"","","",""
"ISHARES GLOBAL 100 ETF","IOO","Not Applic",,"","","",""
"ISHARES MSCI BRIC ETF","IBK","Not Applic",,"","","",""
"ISHARES MSCI EAFE ETF","IVE","Not Applic",,"","","",""
"ISHARES MSCI EMERGING MARKETS ETF","IEM","Not Applic",,"","","",""
"ISHARES MSCI HONG KONG ETF","IHK","Not Applic",,"","","",""
"ISHARES MSCI JAPAN ETF","IJP","Not Applic",,"","","",""
"ISHARES MSCI SINGAPORE CAPPED ETF","ISG","Not Applic",,"","","",""
"ISHARES MSCI SOUTH KOREA CAPPED ETF","IKO","Not Applic",,"","","",""
"ISHARES MSCI TAIWAN CAPPED ETF","ITW","Not Applic",,"","","",""
"ISHARES RUSSELL 2000 ETF","IRU","Not Applic",,"","","",""
"ISHARES S&P 500 ETF","IVV","Not Applic",,"","","",""
"ISHARES S&P SMALL-CAP ETF","IJR","Not Applic",,"","","",""
